WASP-12     6405.3731597     19.16125  0.01233
WASP-12     6406.3853502     19.04773  0.00718
WASP-12     6545.7506126     18.91420  0.00464
WASP-12     6548.7200002     19.22083  0.00496
WASP-12     6549.7585014     19.28353  0.00428
WASP-12     6620.7292354     19.23871  0.00377
WASP-12     6657.4410530     19.09381  0.01239
WASP-12     6702.4590003     19.31018  0.00369
WASP-12     7003.6617090     19.29893  0.00555
WASP-12     7011.6755633     18.98033  0.00664
WASP-12     7029.6265419     19.09696  0.00454
WASP-13     6266.7625974      9.92153  0.00186
WASP-13     6295.6627133      9.84411  0.00224
WASP-13     6296.7459925      9.91289  0.00210
WASP-13     6297.7684686      9.90155  0.00802
WASP-13     6298.7781995      9.81554  0.00259
WASP-13     6299.7753706      9.82286  0.00185
WASP-13     6305.6585926      9.92361  0.00218
WASP-13     6323.6998321      9.90046  0.00355
WASP-13     6324.6318006      9.83193  0.00972
WASP-13     6344.5905014      9.91739  0.00212
WASP-13     6420.4657804      9.83038  0.00323
WASP-13     6603.7748863      9.80925  0.00220
WASP-13     6699.4811970      9.81229  0.00196
WASP-13     6700.4177671      9.83894  0.00295
WASP-13     6973.7421375      9.81455  0.00488
WASP-13     7069.5662520      9.81308  0.00586
WASP-13     7170.3860111      9.82721  0.00259
WASP-14     6322.7049910     -4.41102  0.00172
WASP-14     6323.7727971     -5.27676  0.00257
WASP-14     6486.4309603     -4.58501  0.00196
WASP-14     6701.6072012     -5.28933  0.00223
WASP-14     6764.5494095     -4.91351  0.00294
WASP-14     6788.4187622     -5.67671  0.00211
WASP-14     6821.5667639     -4.52495  0.00435
WASP-14     7029.7647413     -4.02390  0.00226
WASP-14     7112.6201495     -4.18025  0.00494
WASP-14     7114.5224187     -5.09422  0.00609
WASP-14     7143.5259093     -5.58159  0.00237
WASP-14     7146.6464645     -4.10629  0.00259
WASP-21     6484.6612388    -89.42684  0.00568
WASP-21     6543.4308758    -89.43738  0.00486
