# From https://iopscience.iop.org/article/10.3847/1538-3881/aae1f5
#Title: Radial velocities from the N2K Project: 6 new cold gas giant planets 
#       orbiting HD-55696, HD-98736, HD-148164, HD-203473, and HD-211810 
#Authors: Ment K., Fischer D.A., Bakos G., Howard A.W., Isaacson H. 
#Table: Radial velocities for N2K stars
#================================================================================
#Byte-by-byte Description of file: ajaae1f5t2_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label  Explanations
#--------------------------------------------------------------------------------
#   1- 10 A10    --      Name   Name of the star
#  12- 21 F10.4  d       JD     Julian Date, JD-2440000
#  23- 40 F18.11 m/s     RVel   Radial Velocity
#  42- 52 F11.7  m/s   e_RVel   Radial Velocity Error
#  54- 59 F6.4   --      SHK    []? Ca II H&K line emission indicator
#--------------------------------------------------------------------------------
HD-225118  13750.6970     10.69049600000   1.1491900 0.4590 
HD-225118  13751.7070     33.03008200000   0.8428780 0.4640 
HD-225118  13752.7070     37.05059800000   0.8824170 0.4720 
HD-225118  14286.1110    -19.19144900000   1.7170200 0.4450 
HD-225118  14319.0050      5.49545570000   1.0747600 0.4550 
HD-225118  15469.0680    -30.37709000000   1.3667100 0.4090 
HD-22670   13693.8780     12.06750000000   1.0798000 0.3100 
HD-22670   13694.8740      6.97889000000   1.0154500 0.3140 
HD-22670   13695.7840    -13.12610000000   1.0728500 0.3090 
HD-22670   13750.8350     -5.92299000000   1.6740600 0.3100 
HD-231157  13190.9740      1.51342000000   5.4351700        
HD-231157  13190.9780      7.99246000000   2.1034400        
HD-231157  13198.0350     -2.94323000000   2.1722100        
HD-231157  13199.0190     -5.24736000000   2.0906100        
HD-231157  13199.9530      9.02953000000   2.0237600        
HD-231157  13603.8650      6.56903000000   2.3402000 0.1670 
HD-231701  13190.9750     36.41598400000   9.3746100        
HD-231701  13190.9820     12.33763800000   3.6080000        
HD-231701  13198.0380     11.03607100000   4.0571100        
HD-231701  13199.0230      2.28119550000   3.7888900        
HD-231701  13199.9570     -2.68404500000   3.6976900        
HD-231701  13603.8710     51.22522800000   2.0419500 0.1730 
HD-231701  13928.0450    -28.68022400000   1.9791400 0.1680 
HD-231701  13931.0810    -31.73151600000   1.9902800 0.1700 
HD-231701  13932.0210    -31.30781200000   1.9401100 0.1700 
HD-231701  13961.8780    -13.53836800000   1.9463600 0.1690 
HD-231701  13981.7630      9.98053230000   1.8130800 0.1680 
HD-231701  13983.7800     18.06163100000   1.7281200 0.1690 
HD-231701  14023.7190     39.35199900000   2.1152900 0.1690 
HD-231701  14083.6920    -21.37916300000   2.1503700 0.1720 
HD-231701  14083.6980    -25.63377800000   2.2610500 0.1720 
HD-231701  14085.7000    -25.27793500000   1.7717900 0.1660 
HD-231701  14217.1350    -29.83207700000   2.0545200 0.1700 
HD-231701  14250.0740     -7.69855770000   1.7189300 0.1700 
HD-231701  14286.0020     37.65249600000   1.8768500 0.1710 
HD-231701  14318.8700     23.85058400000   1.5909500 0.1700 
HD-231701  14427.7370     38.03230600000   1.7156300 0.1720 
HD-231701  14690.0320      8.59994300000   1.8003700 0.1710 
HD-231701  15351.9480    -29.61353900000   1.9451200 0.1680 
HD-231701  15396.9870     16.77045500000   1.6077400 0.1690 
HD-231701  15850.7540     46.29066300000   1.8548300 0.1670 
HD-231701  16613.6960    -29.03478400000   1.9833600 0.1680 
HD-231701  16880.7730      3.00733520000   2.0683100 0.1690 
HD-231701  17210.1260    -34.71198000000   2.2984900 0.1660 
HD-2331    13926.1210     -3.83591170000   0.8409740 0.1590 
HD-2331    13927.0930     -0.97371483000   0.8445950 0.1600 
HD-2331    13928.0500      2.18227660000   0.7838450 0.1590 
HD-2331    13932.0300      2.89903810000   0.9770730 0.1600 
HD-234314  13570.8510     -5.20660800000   0.5999310 0.1680 
HD-234314  13575.9110     -2.32335210000   0.6863610 0.1630 
HD-234314  13576.8270     -3.83683120000   0.6159020 0.1680 
HD-234314  14250.9670     10.78471800000   0.8060100 0.1670 
HD-238069  13777.9710     -1.42300240000   0.4719950 0.1760 
HD-238069  13779.9960     -0.92973515000   0.4922040 0.1750 
HD-238069  13781.0970      1.93636760000   0.4746950 0.1750 
HD-244992  13693.9170     19.13625000000   1.3798800 0.2700 
HD-244992  13694.9180    -14.97031100000   1.3637400 0.2730 
HD-244992  13696.0080    -17.18764300000   1.3899300 0.2720 
HD-244992  13723.9310      3.35467730000   1.4520000 0.2710 
HD-244992  13724.9650     18.00917100000   1.5096300 0.2740 
HD-244992  13776.8780     -0.75819295000   1.4508200 0.2680 
HD-244992  13841.7590    -11.93633400000   1.5614700 0.2730 
HD-24505   13014.9320   1190.80130000000   2.2503200        
HD-24505   13015.9300   1193.43250000000   1.8476700        
HD-24505   13016.9350   1192.82350000000   2.2072200        
HD-24505   13071.7400   1192.42760000000   2.1647800        
HD-24505   13072.8390   1189.32870000000   2.1748800        
HD-24505   13302.0180   1217.55950000000   1.4607400 0.1410 
HD-24505   13425.7690   1220.75220000000   1.0937300 0.1410 
HD-24505   13723.7920   1245.11950000000   1.1161800 0.1420 
HD-24505   13750.8320   1241.99220000000   1.3661500 0.1420 
HD-24505   13984.0040   1245.52030000000   1.3868000 0.1400 
HD-24505   14427.9860   1258.95220000000   1.4826600 0.1410 
HD-24505   15172.9940   1226.80470000000   1.3473300 0.1410 
HD-24505   15798.1340   1081.36090000000   1.2174800 0.1410 
HD-24505   15870.9750   1048.30170000000   1.4911200 0.1420 
HD-24505   15972.8760    986.89708000000   1.6305400 0.1420 
HD-24505   16027.7180    949.91646000000   1.3221900 0.1410 
HD-24505   16168.0500    823.49725000000   1.1307300 0.1410 
HD-24505   16208.0130    772.70479000000   1.5368200 0.1420 
HD-24505   16534.0290     82.70565100000   1.1029800 0.1410 
HD-24505   16638.8040   -409.34184000000   1.2902900 0.1410 
HD-24505   16907.1290  -3643.55910000000   1.1814600 0.1410 
HD-24505   17001.7690  -5148.83320000000   1.1281800 0.1410 
HD-24505   17265.1310  -3504.29710000000   1.2078300 0.1410 
HD-24505   17598.0820  -1719.02180000000   1.2331400 0.1420 
HD-25311   13014.9080    -67.59626000000   3.3505300        
HD-25311   13015.9050    -47.43023300000   3.0476500        
HD-25311   13016.9030    -46.85543400000   2.8985400        
HD-25311   13071.7510    -70.95033200000   3.2051800        
HD-25311   13339.9560    -31.47517300000   1.8735800 0.1590 
HD-25311   13428.7990    -43.50073500000   2.1532700 0.1610 
HD-25311   13962.1260      3.35958460000   1.8072700 0.1640 
HD-25311   13982.0530      8.65013710000   2.1243600 0.1640 
HD-25311   13983.0880     -0.97288246000   2.1933500 0.1630 
HD-25311   13984.0670    -10.88447400000   2.0885000 0.1660 
HD-25311   13985.0200      4.84487710000   2.1584500 0.1640 
HD-25311   14084.8100    -21.70993600000   2.6167000 0.1700 
HD-25311   14808.8670    -20.45758900000   2.3861800 0.1640 
HD-25311   15172.9060    -17.28231200000   2.2766800 0.1640 
HD-25311   15261.7650     63.15014000000   2.8753500 0.1650 
HD-25311   15435.0890     -3.31270340000   1.8243200 0.1660 
HD-25311   15500.9960     -2.28717340000   2.2158000 0.1640 
HD-25311   15521.9020    -14.46608300000   2.4472200 0.1650 
HD-25311   15636.7790     36.46649400000   2.5129600 0.1640 
HD-25311   15793.1120     -7.81977200000   2.2880900 0.1670 
HD-25311   15795.1160    -10.91834400000   2.4911900 0.1630 
HD-25311   15799.1360    -16.34340000000   2.1868300 0.1650 
HD-25311   15808.1000     -4.04038140000   2.2865600 0.1660 
HD-25311   15809.0690     12.01688400000   2.1364400 0.1690 
HD-25311   15812.0840     -2.09371540000   2.2978800 0.1660 
HD-25311   16168.1430      4.87427280000   2.4333800 0.1630 
HD-25311   17759.9210     43.77224000000   2.6532400 0.1650 
HD-25565   13014.7930      3.06650000000   2.9161400        
HD-25565   13015.8000      2.46992000000   3.3279300        
HD-25565   13016.7980     -2.42988000000   3.0773300        
HD-25565   13072.7700     -6.14296000000   3.7174800        
HD-25565   13338.8820     18.98380000000   5.7383800 0.3090 
HD-26257   13014.8090     -6.48926090000   2.9637000        
HD-26257   13015.8220      1.56239770000   2.8703900        
HD-26257   13016.8230      1.92879940000   2.7462700        
HD-26257   13071.7240      1.90676570000   2.9103500        
HD-26257   13339.9620     13.22742600000   1.4270000 0.1570 
HD-26257   13397.7590     -4.33615300000   0.8747680 0.1590 
HD-26257   13398.8890     -3.68346780000   0.7921180 0.1580 
HD-26257   13400.7250     -5.07086930000   0.8924950 0.1570 
HD-26736   13777.7950     80.01319700000   1.7498900 0.3620 
HD-26736   13778.7860    105.22836000000   1.8018100 0.3680 
HD-26736   13779.8080     46.81428300000   1.7899100 0.3700 
HD-26736   14319.1350     44.43596700000   1.4837800 0.3460 
HD-26736   14340.0210    -36.49201000000   1.8768100 0.3700 
HD-26736   14340.0810    -32.48333500000   1.6668700 0.3690 
HD-26736   14344.0650    -34.80863600000   1.3185000 0.3400 
HD-26736   14399.9950    -23.15770600000   1.7695700 0.3470 
HD-26736   14427.9990     -6.43872370000   1.6908900 0.3460 
HD-26736   14428.8900     14.09049300000   1.5989300 0.3590 
HD-26736   14838.8570    -75.27634500000   1.6222500 0.3450 
HD-26736   15842.9240     11.31502100000   1.7765100 0.3500 
HD-26736   16167.0610   -127.48717000000   1.5369100 0.3500 
HD-27063   13014.8110    -11.40970000000   3.7203200        
HD-27063   13015.8240      5.52282000000   3.2207700        
HD-27063   13016.8250      0.02567390000   2.9177300        
HD-27063   13071.7470     11.40300000000   3.6563600        
HD-27063   13302.9550    -11.04530000000   3.1316400 0.2490 
HD-27063   13302.9550    -11.04530000000   3.1316400 0.2490 
HD-27282   13014.9100     20.33210000000   2.8398300        
HD-27282   13015.9070     22.94620000000   3.1117100        
HD-27282   13016.9050     20.25800000000   2.8604200        
HD-27282   13071.7540     -0.68176300000   2.2968700        
HD-27282   13072.8510    -26.12690000000   2.5711100        
HD-27282   13208.1320    -36.31190000000   2.9688400        
HD-27282   13724.9620      9.02847000000   2.8725900 0.4120 
HD-27282   13752.7770    -21.44170000000   2.2725700 0.4050 
HD-27282   13753.7590    -24.96090000000   2.3582300 0.3890 
HD-27282   13775.8130      8.55731000000   2.0381600 0.4100 
HD-27282   13776.8500    -10.61960000000   2.2056800 0.4070 
HD-27282   13777.7300     24.24270000000   2.1283400 0.4040 
HD-27282   13778.7280     30.07360000000   2.0408600 0.4040 
HD-27282   13779.7530    -16.43410000000   1.9729600 0.4050 
HD-27496   13746.8870      1.31454050000   0.9302150 0.1710 
HD-27496   13747.8780     -2.92443580000   0.8538400 0.1720 
HD-27496   13748.8120     -4.67497200000   0.8893340 0.1710 
HD-27496   13749.8370      2.20661100000   0.8135100 0.1720 
HD-27496   13750.8410     -4.89741220000   0.8103100 0.1720 
HD-27496   13775.8090    -11.60593900000   0.8592490 0.1700 
HD-27496   13776.8480     -9.15005880000   0.9600180 0.1700 
HD-27530   13014.8460      4.80435710000   1.4122000        
HD-27530   13015.8540      7.69029000000   1.6155800        
HD-27530   13016.8460      6.15690380000   1.6087200        
HD-27530   13072.7650     -9.84765100000   2.0319400        
HD-27530   13339.9700      0.89169136000   0.9994400 0.1740 
HD-27530   13724.9250     -2.53811740000   1.1125700 0.1790 
HD-27530   14129.8260      3.42171720000   1.2065200 0.1820 
HD-27530   14427.9420      2.80342260000   1.0016500 0.1760 
HD-27530   14428.9260     -2.37440540000   0.9902070 0.1750 
HD-27530   14809.0180     -2.43260400000   1.1712600 0.1760 
HD-29419   13014.9360      8.45488000000   4.5200300        
HD-29419   13015.9320     -7.67876000000   4.0273000        
HD-29419   13016.9370    -22.31130000000   4.0270300        
HD-29419   13071.8010     10.12020000000   3.9629400        
HD-29419   13072.8460     22.05180000000   4.7676300        
HD-30376   13014.9380    -11.24600000000   3.6986300        
HD-30376   13015.9380     -0.44844800000   3.7358700        
HD-30376   13016.9440      4.34877000000   3.4802000        
HD-30376   13071.7960      1.00086000000   5.8167100        
HD-30663   13693.9050      7.14412000000   1.2974100 0.1650 
HD-30663   13694.9080     -0.47566400000   1.0765100 0.1650 
HD-30663   13695.8150      1.91060000000   1.1964600 0.1660 
HD-30663   13776.8460     -8.58222000000   1.7899200 0.1650 
HD-30712   13014.8920    249.12700000000   5.7144600        
HD-30712   13015.9030    217.63700000000   5.2746300        
HD-30712   13016.9010    146.20100000000   5.4843700        
HD-30712   13071.7490   -318.51800000000   7.1752500        
HD-30712   13072.8480   -292.21300000000   7.1860700        
HD-30723   13014.9390    -12.47220000000   4.3781300        
HD-30723   13015.9410     -0.10680000000   4.5045900        
HD-30723   13016.9460     -4.39039000000   4.0024900        
HD-30723   13071.8060      9.80758000000   6.8939300        
HD-30925   13014.9410     -6.63484000000   3.7321100        
HD-30925   13015.9340    -11.34030000000   3.9852300        
HD-30925   13016.9390      5.13690000000   3.9465600        
HD-30925   13071.8030     11.24310000000   6.0255500        
HD-31018   13425.7740    -31.61398700000   1.2072600 0.1500 
HD-31018   13723.9020     -9.14600930000   1.2070000 0.1500 
HD-31018   13748.8050     -3.05000210000   1.7738200 0.1500 
HD-31018   13806.8350     -8.00238050000   1.4845700 0.1490 
HD-31018   13837.7240    -19.51092100000   1.8825200 0.1520 
HD-31018   13841.7540    -10.87834500000   1.6410600 0.1480 
HD-31018   13962.1310     -2.95815260000   1.3855100 0.1480 
HD-31018   13982.1320     -3.49202340000   1.5418000 0.1490 
HD-31018   14023.9670      5.04489250000   1.6896300 0.1500 
HD-31018   14086.0760     -1.47804610000   1.5617900 0.1440 
HD-31018   14428.0010     20.52571300000   1.5221800 0.1530 
HD-31018   15433.1280     21.58658800000   1.6365000 0.1460 
HD-31018   16894.1160      4.91354560000   1.5960800 0.1480 
HD-31018   16895.1220      8.21413120000   1.6758800 0.1480 
HD-31452   13014.8130     -9.11848000000   2.9688900        
HD-31452   13015.8260     -4.80137000000   3.1020000        
HD-31452   13016.8270     -0.69433000000   2.5243700        
HD-31452   13071.7570      0.78956600000   3.5173100        
HD-31452   13340.0180      0.31965600000   2.9034600 0.1970 
HD-31452   13368.9610     -1.93180000000   3.1525100 0.1980 
HD-31452   13369.8060      0.45485300000   2.7343200 0.1980 
HD-32673   13014.9280     -3.71727000000   3.6181400        
HD-32673   13015.9250     -5.44885000000   3.2001900        
HD-32673   13016.9310     -1.19433000000   3.0490000        
HD-32673   13071.7990      4.08581000000   5.3972500        
HD-33283   13014.8520      6.24739810000   2.6564600        
HD-33283   13015.8580     -2.44537380000   2.6831100        
HD-33283   13016.8500    -15.89422600000   2.5355300        
HD-33283   13071.7670    -33.81559800000   2.3696900        
HD-33283   13072.8430    -35.89328000000   2.5428300        
HD-33283   13368.9550      7.73893500000   1.3134900 0.1360 
HD-33283   13369.8080      5.85731420000   1.1184500 0.1370 
HD-33283   13397.7960     -4.62590750000   0.9898860 0.1370 
HD-33283   13398.8700    -13.95972700000   1.0251100 0.1360 
HD-33283   13428.7920     17.02687000000   1.1861800 0.1350 
HD-33283   13605.1390     -0.43344281000   0.9235380 0.1370 
HD-33283   13692.9170    -11.89202400000   0.9867410 0.1370 
HD-33283   13693.9790     -1.86509490000   0.9827680 0.1370 
HD-33283   13694.9750     -1.53224610000   1.0433800 0.1360 
HD-33283   13695.9940      3.23284810000   1.0730800 0.1360 
HD-33283   13696.9810      6.03336090000   1.0196000 0.1370 
HD-33283   13723.9250      9.12260150000   1.0478500 0.1370 
HD-33283   13724.9320     -0.75620877000   1.1957000 0.1380 
HD-33283   13746.8520    -21.31262400000   1.2790900 0.1360 
HD-33283   13747.8910    -10.24473000000   1.4487700 0.1360 
HD-33283   13748.8090     -6.89327710000   1.3459500 0.1400 
HD-33283   13749.8240     -3.07146040000   1.2721600 0.1360 
HD-33283   13750.8220      4.65260190000   1.3077600 0.1360 
HD-33283   13751.8750     10.19895400000   0.9516330 0.1370 
HD-33283   13752.8780     11.40480400000   1.1637600 0.1360 
HD-33283   14344.1370    -10.72814700000   1.1524200 0.1380 
HD-33283   14345.1220    -16.03437600000   1.0845600 0.1370 
HD-33283   14398.0420      6.12728350000   1.1499500 0.1360 
HD-33283   14427.9490     16.80907500000   1.0889000 0.1350 
HD-33283   14492.8570    -19.10192700000   1.2782500 0.1370 
HD-33283   14544.8090    -13.94276200000   1.2839900 0.1350 
HD-33283   15173.0590     11.37541000000   1.2092100 0.1370 
HD-33283   15189.8260      9.59002460000   1.2641400 0.1360 
HD-33283   15285.7280     13.67064900000   1.1567100 0.1340 
HD-33283   15469.1320     12.92212900000   1.2738100 0.1350 
HD-33283   15931.9850    -10.94891900000   1.0663500 0.1350 
HD-33283   16197.1530     11.81635500000   1.0781700 0.1350 
HD-33283   16319.7460     13.62672000000   1.1914800 0.1350 
HD-33283   16586.0390    -24.46531000000   1.4537000 0.1360 
HD-33283   16614.0520     20.28067800000   1.1742800 0.1360 
HD-33283   16640.9510    -18.51819000000   1.2370000 0.1340 
HD-33283   16908.1410     12.85016600000   1.3548600 0.1350 
HD-33283   17297.1030    -15.16765400000   1.1435000 0.1360 
HD-33283   17714.1040    -22.75161400000   1.6832500 0.1310 
HD-33334   13014.9430    -10.64058300000   1.7756200        
HD-33334   13015.9360     -4.62541610000   1.7145900        
HD-33334   13016.9410    -13.85032300000   1.8410800        
HD-33334   13071.8050     -0.45301468000   2.0208000        
HD-33334   13338.8580     -3.41766720000   1.1581300 0.1510 
HD-33334   13368.8830     -3.91206360000   1.2408800 0.1530 
HD-33334   13369.7940     -0.92011083000   1.1613200 0.1520 
HD-33334   13370.7470     -5.81864420000   4.0900700 0.1560 
HD-33334   13397.8310     -5.15682510000   1.2228700 0.1510 
HD-33334   13398.8350     -1.58490490000   1.1596000 0.1510 
HD-33334   14427.9680      2.08202460000   1.1235200 0.1520 
HD-33334   14428.9170      5.79104180000   1.1448600 0.1520 
HD-33334   14430.1330      2.85410060000   1.2435600 0.1520 
HD-33334   15172.9990     -5.20551470000   1.2951400 0.1520 
HD-33334   15870.9770      2.64710150000   1.4632400 0.1530 
HD-33334   16165.1170      3.56906410000   1.4594200 0.1520 
HD-3404    13014.7260   -626.19356000000   1.9066200        
HD-3404    13015.7280   -626.15326000000   1.8623800        
HD-3404    13016.7300   -624.93990000000   1.7846200        
HD-3404    13191.1070   -188.84005000000   2.2539600        
HD-3404    14319.0010   -816.54513000000   1.0524900 0.1600 
HD-3404    14340.0070   -813.74370000000   1.1352700 0.1570 
